# one_x_offsets	two_x_offsets	one_amplitudes	two_amplitudes
2.126798978017559322e-07 1.401600205926447851e-08 8.406995990726551238e-01 1.167371855928969193e+00
1.857615648395246983e-06 -4.628953553532611001e-09 7.009075620180323929e-01 1.299981018020670342e+00
2.172314261278351014e-06 2.353606240759549514e-07 7.864028267275221529e-01 1.299467409540533858e+00
1.852604869612123751e-07 1.845195012392304041e-07 7.011969106477133895e-01 1.172664504735920987e+00
-1.685242448511737530e-08 5.739478989035363439e-09 7.077181120786526503e-01 1.194322778878122993e+00
5.315116190753414228e-09 5.278933858455843137e-09 1.176929326300828027e+00 7.001925805654638513e-01
1.878003028084681570e-07 1.862908167277121352e-07 1.135884647032026296e+00 7.898433874056919324e-01
1.855827098431004427e-07 1.860058137705414927e-07 1.178526074825135161e+00 8.193081508533515134e-01
9.095877145236881186e-09 1.389062364806300481e-07 9.586375338255322953e-01 9.278991782376040387e-01
3.136310842772421572e-10 5.551581684166776763e-09 1.111687180603412539e+00 8.688008769885446902e-01
3.772343804897033670e-08 1.589074443297179019e-07 1.048225008781514145e+00 7.753037019568546073e-01
-1.485687420148618041e-08 6.222292826932631914e-09 1.220422099796899307e+00 7.161279946889274051e-01
4.036742467134097257e-08 1.936817880250617184e-07 7.657360273372533221e-01 9.657431462954106927e-01
-4.825470567113121610e-08 7.076892650813708951e-08 1.103755391538381092e+00 7.000000555111165479e-01
1.285183227268003401e-09 1.456157079328376373e-09 1.122983997257730460e+00 7.073608559607543755e-01
2.029361896464886877e-08 2.186798915192161073e-07 9.417425821283839094e-01 1.100179555878882498e+00
1.292367122179365699e-07 2.134158264462916684e-06 9.056771154645972821e-01 7.153946072588723837e-01
-1.993085070185725737e-08 -2.729699763085950344e-08 7.013934946000505155e-01 1.117525580059418822e+00
1.075431946513201031e-08 -5.243008890200840994e-09 7.041191572164262613e-01 1.299868468364222762e+00
3.428031201286045171e-09 -8.567336200459999624e-09 1.183823554179304294e+00 7.927197648898373084e-01
1.874833710658964712e-07 1.883482567112572607e-07 1.299610909822702443e+00 7.080314133086096362e-01
1.693084556764878190e-07 2.340707322683630591e-08 8.417037842551131632e-01 8.197326754507990865e-01
2.182779851227459955e-07 3.923498613038561703e-08 7.086715619062715632e-01 1.283550160372740168e+00
-2.150885742705668751e-09 -6.512215426416102878e-09 7.058254600705821113e-01 1.192645661102952337e+00
3.939636709035705971e-08 1.718845316910554031e-07 7.000000008523733497e-01 1.269163204561998270e+00
-5.931074184599673538e-10 2.050819539681139012e-09 1.188149354050991313e+00 7.006174751177907112e-01
9.228491237433258961e-09 1.015105873657760563e-08 7.194659351386546442e-01 1.160648926872831499e+00
-7.487481758678044468e-09 -7.902472311952156235e-09 7.000000006220570281e-01 1.217513404228539819e+00
4.077880780894635439e-08 2.101074139097693219e-07 1.081559365300831521e+00 7.000000485693571584e-01
-2.624429775437792613e-10 3.167531685829498041e-09 1.076440123386953607e+00 7.044034082858824375e-01
1.740244743330556008e-07 2.106057370579596577e-08 7.493504252971868729e-01 9.547064153165079059e-01
-1.560926947899518356e-08 -6.907219161095424985e-09 1.189049027141202197e+00 7.001007330984696519e-01
-3.573453106579722628e-09 -3.880970997833944846e-09 7.000003733123593141e-01 1.101825773193450875e+00
9.325952311651429811e-08 2.291517056334053313e-06 1.299993295456254749e+00 7.002705158904602989e-01
2.236429181432603194e-06 8.270534061708407003e-08 6.999999999999999556e-01 1.299999871162047071e+00
2.504022666187101771e-09 2.932152211343799752e-09 7.017313161227173302e-01 1.010775811249173373e+00
1.922135313115247114e-07 1.773635014611572569e-07 7.605937466718997175e-01 1.199706944620303695e+00
-1.081400717095592256e-08 -9.713503636874332714e-09 1.106581552176863381e+00 7.910926368009090215e-01
2.368475163272470869e-09 1.806661217625831273e-07 9.150252643515419670e-01 1.000251270509834534e+00
1.540701843370383884e-07 -5.102937802851199218e-09 7.000000023197064936e-01 1.087682917055419196e+00
1.671754678618125999e-07 2.265493371647513270e-07 1.250520033194319591e+00 7.000000651065665380e-01
2.008348336775547185e-07 2.252981021206922982e-08 9.258470759591476140e-01 1.077254610526807932e+00
2.954174007135696279e-09 2.911343739870489688e-09 7.618912524181914447e-01 1.259690190894203532e+00
3.268520162485383357e-09 2.034439885487095724e-07 8.629776409711961138e-01 1.019522874417582603e+00
2.053529704532184148e-09 1.479190361792551681e-08 9.781357387131391912e-01 1.017534298830398365e+00
-8.291931684211288131e-09 -7.862458484139137764e-09 7.000000008296946019e-01 1.160618084328028710e+00
-4.479451772124974571e-08 1.418517647989889501e-08 8.280275822804388230e-01 9.741503465188631194e-01
2.351295216381904129e-06 2.270548327606675390e-08 7.210358369456877359e-01 7.681477126896959495e-01
-7.876004534189967394e-09 -8.213458364306351922e-09 1.076287653695509938e+00 7.001315996347808879e-01
9.416010855691205168e-09 2.124931390240031637e-07 9.565406828150446739e-01 9.538594490890679456e-01
6.454799888090710404e-10 1.184309705203816007e-10 1.059270779355941716e+00 7.918176247037540527e-01
1.254894058595892376e-07 1.175548721404267121e-08 1.016745676270081500e+00 8.884357488597791619e-01
-1.655312375885221319e-10 3.366533200783185918e-09 7.371769403273571442e-01 1.168140124971132066e+00
-7.564407948936643717e-09 -7.431894797901763263e-09 9.169425649834422876e-01 9.543017797664967716e-01
1.753860624631012543e-07 1.751182040003731104e-07 7.020270622861255472e-01 1.072225006076641840e+00
5.590686710218729179e-09 -4.076787147872435405e-08 7.275604633260375209e-01 1.189146308352388992e+00
7.360240942170060795e-08 2.155230287234884399e-07 8.860748321936484651e-01 7.214302351176969941e-01
1.471945222197059225e-07 2.107149695032910272e-07 8.216405489765381542e-01 1.092645678788648489e+00
1.250267719321067278e-08 1.227186145868869521e-07 1.068814048883589107e+00 7.000205435476757332e-01
-2.032252887793909284e-08 1.985440947022546128e-07 7.948332955525546639e-01 9.933980019420993735e-01
1.065328840942134113e-08 3.121520711137256141e-09 7.469316326759749547e-01 9.846296599912729430e-01
-2.110876366877430219e-08 3.440270925291481694e-08 1.247871402975834876e+00 7.000095540983334308e-01
1.203184215413714544e-08 1.792792116223553383e-07 8.656438608216509012e-01 1.019190767983510160e+00
1.924944529914888328e-07 2.121111647058111130e-07 1.142264569510025085e+00 7.000073035066777249e-01
1.039145789611544628e-08 1.697623832399347296e-07 1.142922032738203031e+00 8.085748748339955938e-01
5.010328494034644265e-09 4.092973584553583782e-09 7.349217254007448519e-01 1.150244179573521652e+00
1.661145536402575889e-07 3.139437295517387776e-08 1.070799759187152977e+00 7.072128977966193331e-01
2.402107273860885577e-08 1.743767960430653006e-07 1.022077911838185305e+00 7.000000041981225829e-01
7.748450826149448681e-08 -1.659713714979920972e-08 7.000000824076882955e-01 1.244589875537806645e+00
-1.687079202411276074e-08 1.650119133097214329e-07 1.133681053099305558e+00 9.022621532455282756e-01
-9.948707726527425568e-09 -8.674801750381785633e-09 7.007250663225678133e-01 1.141429536886942930e+00
1.998401478289234344e-07 2.000430294310688437e-07 7.540393000148919445e-01 9.864603957840288873e-01
1.674543883051498612e-06 5.589047400991091256e-09 7.062095104852366134e-01 1.174462603617610679e+00
1.426591479733430936e-07 7.864234988704730227e-09 7.000077609741082174e-01 9.557831361880959609e-01
-3.977537044789924111e-09 1.746278815109588732e-07 1.127395211272540942e+00 7.001582658242135881e-01
-1.092684865123260307e-08 -1.038086480530026105e-08 8.137089791268639072e-01 1.223483580740259535e+00
2.044504756066229471e-06 1.858966720559789797e-08 7.000089636281334737e-01 1.299994788029835036e+00
1.142815009313646757e-07 -1.492238356452822496e-08 7.000003272515756825e-01 1.014220562364292810e+00
1.656232663582330096e-07 -5.059442407619504724e-10 1.062517540980520758e+00 8.432511103815427678e-01
3.665994308967625803e-10 -6.991616661131855123e-09 7.360457212315476561e-01 1.208480206269801016e+00
2.009069296094018980e-07 -8.733545077014673633e-09 7.847677807735226052e-01 1.105868109211603834e+00
-1.368891325977773376e-08 1.041644806414987413e-08 1.209344748799823011e+00 7.203705886037450323e-01
1.139610439166678412e-08 1.589872361016688372e-07 1.035207170413245059e+00 7.603322656179849481e-01
1.968294526477739458e-07 -3.421086906551708098e-09 1.164446991585494695e+00 7.000027706955214146e-01
3.131309558886258339e-08 1.914095052270447156e-07 8.984148317298312758e-01 9.498332389759012173e-01
1.802726102447509414e-07 1.867009877006628527e-08 7.000060111326429357e-01 1.124144999555194868e+00
1.790299288644764122e-07 1.787673689743143781e-07 1.022648508025488345e+00 8.938561857413107603e-01
1.901139028091020900e-07 8.468704630115485243e-09 7.000000870693172672e-01 1.034435129864506475e+00
2.169400382200115180e-06 1.884579732717453290e-08 7.016881433528515677e-01 1.299997892556378876e+00
6.542725231950188162e-09 5.330026689252428891e-09 7.177521194016733830e-01 1.131131590722700198e+00
3.779753095579368608e-08 1.684159152807746403e-07 7.000068858967547492e-01 1.110118862401275885e+00
-4.911602471281366377e-08 2.667497151435673347e-08 8.105830111122063197e-01 9.678386931895439638e-01
8.777236546369135281e-09 -2.808652742606998273e-09 7.175561257428549888e-01 1.299256344019203091e+00
1.878027035868807657e-07 1.908979090501149233e-07 7.483749608555613220e-01 1.156854495934116711e+00
1.921995167521183776e-08 1.820483864236340662e-07 8.321231013442083047e-01 8.270738391159329073e-01
1.815759972206748466e-07 1.838177209807977952e-07 7.289957044011531329e-01 1.053646064023307627e+00
1.661984274549504263e-07 1.664662388932441991e-07 1.237658285291957760e+00 9.910756461925662730e-01
1.214631834206250862e-08 3.278277140820069876e-07 1.222733039726688009e+00 7.000001152549695238e-01
1.297743534383950123e-08 -7.219457655377721484e-09 9.810580269185213975e-01 1.039151276489385767e+00
4.368318629196942584e-08 2.113281449024530600e-06 8.438788038587790030e-01 7.620026929703790364e-01
1.431571329443770888e-07 9.640453124860014469e-09 9.588515523417913133e-01 1.111866527736316890e+00
-6.946045129146403825e-09 -8.718549219125495647e-10 7.024839917377424525e-01 1.297739536389839854e+00
1.746628360349647469e-07 1.820510890313765078e-07 1.210710030714149621e+00 7.458479145221530437e-01
-1.331972286212570147e-08 -1.388015015782695991e-08 7.593285086991931054e-01 1.299999908328645759e+00
1.692238078849173645e-07 1.941139449717956286e-07 9.613892901098257671e-01 1.047281216650102875e+00
-7.654680416215718272e-09 1.891443392245302512e-07 8.514887897622662738e-01 1.092916718240846130e+00
3.311263305461044974e-09 1.873415876455178484e-07 1.063830296104381290e+00 8.226957863521185965e-01
4.797758349757549967e-08 2.001579259465549497e-06 9.650144580737924915e-01 7.088656177487447918e-01
9.135836749369691639e-09 1.521605137627156237e-07 1.150572334970998867e+00 7.000001935053207225e-01
-8.661788244420161763e-09 1.747887901280725167e-07 1.009674669511681167e+00 9.474228141002387638e-01
-8.788302641162243885e-09 -1.159905858781713900e-08 1.183076996157849781e+00 7.358119084777141605e-01
1.606166969323240007e-07 2.092506509072940936e-08 8.611232043269307912e-01 9.434408624156146450e-01
1.987897027707951641e-07 2.048147376895554638e-06 1.299950592298530605e+00 6.999999999999999556e-01
-3.563829257491490108e-09 1.922889597515006199e-07 1.061122486730911252e+00 8.160698642532743241e-01
-1.210180591340642136e-08 -1.200363550562384954e-08 1.118792776796197375e+00 7.183069015052918616e-01
-2.244282518229621571e-08 1.469770195942746060e-07 9.057439946655325702e-01 8.203229972920966784e-01
1.435512075945849162e-09 3.077538013036878362e-09 7.276742871277734892e-01 1.211385537491663777e+00
-1.724772429366668812e-08 -1.700479579573629769e-08 8.558065976354067850e-01 9.649353158273974440e-01
-1.610345257726647224e-09 -1.563154821406660223e-09 7.312644638794384422e-01 1.075937706534095151e+00
-4.289460499874920310e-09 -4.099144826341183469e-09 1.017954323467056055e+00 8.321857396785018457e-01
1.335217669646222740e-08 2.313848514460508513e-07 1.051642539651344244e+00 8.352393211842574772e-01
1.501003643218322835e-07 2.767735955498552764e-07 1.176575911086086501e+00 7.000000491001625580e-01
1.729246915944406673e-08 1.611221928213034878e-08 1.016402137630361358e+00 7.818884245808885858e-01
-2.082446115844601597e-09 -3.013770272130558546e-09 7.110426169303064592e-01 1.150240716077915559e+00
-1.269049928917603248e-08 -1.326663155383581827e-08 7.006562217126647285e-01 1.107959027500335480e+00
-7.939924654923002072e-09 -1.171127198391012490e-08 1.218830301420150475e+00 7.197101020790285242e-01
5.864051642871079899e-09 1.414254422348263845e-08 1.063621203512700175e+00 7.026072982310714865e-01
1.399626040335278009e-07 -3.510841263156032349e-08 7.000001092027636762e-01 1.182895131963484614e+00
2.239239326149899708e-07 6.883839870086115831e-08 7.011654433031673239e-01 1.290693710261807681e+00
1.874696797419783070e-07 8.241746291662860315e-09 8.973515336013110355e-01 9.304999284361333833e-01
3.659985910852027456e-08 2.580606202417238092e-08 9.669858763348579966e-01 7.556567379458273281e-01
-1.913446545790819882e-08 -7.798395842912635650e-10 7.000137018389016585e-01 1.124664403753503406e+00
-2.196671244367335549e-09 2.077546977728585459e-07 9.711174000505761184e-01 9.806763962617136565e-01
-1.938036189909731108e-08 2.507021533982877260e-08 1.263294078636117312e+00 7.013269022489062587e-01
3.876314830473646965e-09 4.819350733177879491e-09 1.119233612597706484e+00 7.039211283888640036e-01
2.765717118917867673e-08 2.366232997668907529e-07 1.189959803406090755e+00 7.000000455357253681e-01
1.848455137127985207e-07 1.854512748494279582e-07 9.892326294400756170e-01 8.681305246012146482e-01
-8.446439948984646166e-09 -9.665383851900796487e-09 7.000085676479185226e-01 1.228348263878430657e+00
4.025851301083135803e-08 -8.442845015841089532e-09 7.000179682505367484e-01 1.174716898721780201e+00
1.793020444358969989e-07 1.789884152947177134e-07 1.139577890780550939e+00 7.000168329386088351e-01
-6.926112300709896008e-09 1.682433943858068113e-07 8.602473302617721362e-01 1.005489657804241599e+00
1.677000681101356257e-07 3.959784543936937866e-08 1.125078901112613883e+00 7.000000029701746174e-01
9.770307482453494672e-08 2.009084836962441088e-07 8.798589664057194781e-01 8.340177163210934497e-01
-1.472325373387786228e-08 6.971522120725545620e-08 1.299995981639326281e+00 7.366414647690249229e-01
9.612327344700734427e-10 -6.082171110513813453e-10 7.637362067855596459e-01 1.057513853469340459e+00
1.753568607873576446e-07 1.841540909450912828e-08 9.906885146024820843e-01 1.126465787421800702e+00
-1.783488363727837977e-08 -1.737419720815150819e-08 1.038536646822594500e+00 9.089945449257064158e-01
1.480887340139277476e-07 4.395081239858413617e-11 7.728089667895109427e-01 1.134539318072076863e+00
-8.133001691548688714e-09 -9.243086206571314491e-09 9.383860899817288992e-01 8.215136601701586994e-01
-2.855681650245098078e-08 1.746421601437544691e-07 9.192314386812414639e-01 1.070440206885750811e+00
-2.667332797481982676e-08 1.596433574909198022e-07 1.056609792731628250e+00 1.047847741570797409e+00
-5.523046369636791228e-09 -5.720260238217036682e-09 7.609730489259882713e-01 1.116991394205484767e+00
2.329668478718760250e-07 5.135822693925826673e-08 7.000000072823522324e-01 1.179245799895536573e+00
1.735037622986632348e-07 -5.015592303908229825e-09 9.468791482158256390e-01 8.871097936779932525e-01
-5.551653353519175589e-09 -5.756664214908729834e-09 1.040923402138756337e+00 7.600799420515378380e-01
1.816103761066087682e-07 1.813865929205532470e-07 9.205350150842797063e-01 7.746609653476581592e-01
1.705576693031859951e-07 -8.680358793857311305e-09 8.164669116342586630e-01 1.067621791700486655e+00
-1.108365679348078608e-08 1.645445794698607996e-07 7.830822421342434891e-01 1.084862877121432145e+00
1.445061929500884470e-07 -7.137073535329574579e-09 7.887561208716108441e-01 1.034960556960178968e+00
1.561679606655000882e-07 3.978245080311992666e-09 8.294837569053254978e-01 9.374677739713149771e-01
2.587841949931177670e-06 1.259930215379547859e-07 7.077819315124536104e-01 9.103272774394156608e-01
2.726830864177481279e-07 5.222719732899954948e-08 7.151573524400191006e-01 1.153822704890622886e+00
