# one_x_offsets_init	two_x_offsets_init	one_amplitudes_init	two_amplitudes_init
-1.219002895043591303e-08 -4.058041438330703184e-09 1.207932588392515827e+00 8.054004456223439190e-01
2.082166050983829702e-07 2.210287868428919667e-07 1.300000000000000044e+00 7.053681490592347281e-01
1.816594958817553635e-07 8.269714528046983985e-08 9.616349605504725950e-01 1.053463805374942330e+00
4.214942172679704486e-08 4.113043339558058663e-08 1.300000000000000044e+00 8.694051461155525296e-01
9.854857110255355798e-09 2.210288400308524492e-07 1.071870037549500276e+00 7.204856534941470603e-01
3.992890338541702952e-08 6.204038839649552334e-08 1.193724358945671193e+00 7.739226874197774331e-01
5.341872196995830313e-08 5.739934341199469819e-08 9.438844512331315828e-01 1.163431752342283243e+00
7.753392981375492048e-08 2.109936048413909496e-07 1.095896707336821541e+00 9.903265970918057048e-01
7.693168082971148828e-08 4.383766793840005690e-08 7.343857482641807932e-01 1.236029093632345921e+00
2.410069875373235437e-07 5.196783531566287135e-08 7.030117867556791023e-01 1.168259679488407476e+00
3.144475177493144943e-08 3.668963495654650085e-08 8.512220794913246680e-01 1.232701778583901397e+00
4.349196140965037959e-08 2.532971660513212435e-06 1.300000000000000044e+00 1.109269738688376750e+00
3.660487408538452701e-07 5.869802283974583114e-08 7.284351306789456082e-01 1.050235899005937945e+00
2.402790040411113712e-08 3.839474314780440528e-08 1.300000000000000044e+00 7.397194546078754707e-01
2.257454181677014807e-07 5.774416843775880794e-08 7.404304750859360684e-01 1.216740671014803210e+00
2.270732616230111077e-07 2.956965546916942789e-07 1.228701658960325460e+00 7.040932453517052547e-01
1.230702047055807761e-07 1.858390435554454529e-07 1.055850861348575531e+00 9.284153193003987781e-01
1.352981757393396144e-08 1.675041623120758900e-07 1.300000000000000044e+00 7.066231655522597910e-01
4.570208755647303753e-08 4.778759782828922457e-08 1.048635880209478621e+00 9.172149746903942580e-01
3.016562067620613987e-08 4.051296313658526545e-08 8.820345129253223115e-01 1.196054502014655796e+00
1.181618591763117088e-07 5.411774991840867949e-08 7.619712513507935769e-01 1.300000000000000044e+00
1.432377168259941087e-07 -9.703566968223060378e-08 1.266749753384554866e+00 7.281238517453689774e-01
1.619624331753624888e-07 4.544513663242430359e-08 9.856909213854492258e-01 1.003976864660253820e+00
7.389296765491614525e-08 2.220570700655556474e-06 1.300000000000000044e+00 7.156193295555727252e-01
2.693885786771884770e-07 3.088998569239036493e-07 1.157288334155105458e+00 8.316457936805810025e-01
5.596222675300726186e-08 2.080010268907823200e-06 1.300000000000000044e+00 7.321764419949924330e-01
-3.969142262545972613e-08 2.958933091752424055e-09 1.299459656145636410e+00 8.211672709016151206e-01
6.236257916413487686e-08 1.091454743372844312e-07 1.111514288599278366e+00 7.769944417182702567e-01
-3.593192706478244330e-08 1.415366397678254334e-07 8.869185297930924916e-01 1.300000000000000044e+00
2.295029524008518820e-07 2.183669566744818125e-07 1.300000000000000044e+00 8.410533786453799898e-01
1.835563311121538481e-07 8.453925018206251283e-08 7.877553181462720877e-01 1.300000000000000044e+00
3.040747238853441705e-08 3.482847116326942597e-08 1.034117819704036600e+00 1.007469559302243356e+00
1.720797320239419709e-06 3.125475955270428130e-08 1.044748376415127744e+00 1.300000000000000044e+00
2.872685083396231724e-08 4.112402545165073538e-08 8.033450868010836299e-01 1.300000000000000044e+00
5.009078710500334253e-08 4.408822757054302359e-08 7.124946936748128845e-01 1.230831932128374939e+00
2.903974381376223236e-08 7.792478192852601785e-08 1.000428405078159555e+00 1.027908082134149526e+00
3.747102446435113746e-08 3.932064014165080496e-08 1.300000000000000044e+00 7.118433316265232458e-01
2.340014175392136396e-07 2.352218473433772979e-07 1.270752560192140113e+00 9.271347108588239294e-01
1.237744425841924520e-07 8.687928037322991743e-08 7.556635905447492974e-01 1.272101190485925182e+00
2.954522991520155772e-08 9.410379062923842214e-08 8.483773135112955277e-01 1.124059825724354589e+00
4.794045723004188493e-07 6.930348561041399665e-08 7.016730070950938369e-01 1.229931023721794414e+00
5.708724046203014588e-08 1.847292592344803712e-07 1.023527225722509426e+00 9.779338020179761948e-01
3.601416748487287785e-08 3.172188517299873459e-08 9.086543086251823720e-01 1.231104070485815827e+00
2.372362395850115249e-07 2.194796289592776021e-07 7.349980577856902730e-01 1.222354628307275037e+00
2.961333211821371988e-08 2.049191563375196208e-08 7.564177050081847264e-01 1.300000000000000044e+00
3.661526141239962391e-08 1.979769768604262774e-07 8.408626834862108490e-01 1.174519949734143198e+00
2.566678660808495490e-08 2.928592956900669956e-08 1.003857064028301993e+00 9.906757578062675984e-01
5.282964017444633785e-08 1.740644931097074735e-08 7.256383006740723118e-01 1.174452446087308699e+00
1.662778361611580659e-07 5.129211002408433197e-08 7.347370542116831160e-01 1.276065048575130367e+00
2.120919712183426920e-07 4.545289980342898252e-08 7.027132694315495476e-01 1.300000000000000044e+00
1.545899529555726966e-07 2.524001664539487563e-07 1.236291599209413672e+00 7.183649844241185578e-01
3.095316166021464365e-08 1.826589417332303707e-08 9.864960903657433722e-01 9.684522855932891083e-01
-4.207080331237636085e-08 6.860454635989321384e-08 1.300000000000000044e+00 7.745840866831975591e-01
7.460796565633314813e-08 2.357138788446746187e-07 1.178811991152836969e+00 7.112895064615367691e-01
1.277768169046625684e-07 1.681100421373190306e-07 1.300000000000000044e+00 7.027604278427447282e-01
4.919859741452707503e-08 1.419140556961801087e-07 7.793134910005908855e-01 1.246357426892617193e+00
5.873864632727454577e-08 1.717741602185589699e-07 1.043002478981630121e+00 8.368843297046435481e-01
1.955476955592744713e-07 -2.431033559761080965e-08 1.083936498794851211e+00 1.009317255200093078e+00
3.930087171071260714e-08 2.561498312812020707e-07 9.730400519700097561e-01 8.964127166055402274e-01
4.915711835052909968e-08 3.747969936781060618e-08 8.702601145728079413e-01 1.109700963176082134e+00
2.818084155855201287e-07 1.196871078534339977e-07 7.059261819522164583e-01 1.278537633397479167e+00
1.852372467176048187e-06 6.435575016662675015e-08 7.358477968674161929e-01 1.300000000000000044e+00
2.337426609739915739e-08 3.605367252587504628e-08 1.054546791035760656e+00 9.800232776934335588e-01
1.588578937534230095e-07 4.711770263716607852e-08 9.171229101821919416e-01 9.058354463112512356e-01
1.801013200863228501e-07 5.373650445180703070e-08 7.326743482699741294e-01 1.300000000000000044e+00
1.589047424098824424e-07 8.764497546959424899e-08 8.918455697762185386e-01 9.445265897313035452e-01
3.289344612226583636e-08 4.307801868624284293e-08 7.945465147975063758e-01 1.146843080591786412e+00
5.327693449931741239e-08 5.310867709985727224e-08 1.023049976161132690e+00 9.972646481481968195e-01
5.521104223142350695e-08 1.971752360025061583e-07 8.402043940663171950e-01 1.086905949851209696e+00
1.347157226119152333e-07 2.650747539940136118e-07 1.143457947059689728e+00 7.200010185116654249e-01
2.133287378873446536e-06 3.491059357029621243e-08 7.272891647932570036e-01 1.300000000000000044e+00
5.116046662533239570e-08 6.617610156790191385e-08 1.193017378093627734e+00 7.321140714746575684e-01
2.546261690259689423e-07 2.583513706358185856e-07 1.086319815973597391e+00 7.597770986650689284e-01
2.393158762179481920e-08 2.135016462568150307e-07 1.300000000000000044e+00 8.003228005874221118e-01
6.016708892355751713e-08 4.054268460023410189e-08 8.332531426693686738e-01 1.283871842836573185e+00
1.882200557433858814e-07 -2.849798065514513564e-08 7.345990176641363778e-01 1.118376048797278477e+00
5.474244849839493920e-08 1.506789286212415970e-07 8.868869227569766700e-01 1.049646835865111649e+00
2.104272306146163141e-07 4.169719840791201876e-08 7.278767273606520094e-01 1.238753086841894335e+00
6.092444168330495445e-08 2.289046798503826690e-07 1.221211655364989435e+00 7.152003287362935779e-01
1.654350518329065008e-07 -2.741630165627196117e-08 1.263903738801737786e+00 7.998669423290624136e-01
3.746077121605259810e-08 6.818510569213138193e-08 1.214951014524127126e+00 7.652445120095466846e-01
6.959132005276808832e-08 5.660859734508108519e-08 8.290726521078857214e-01 1.300000000000000044e+00
-4.580278833962707351e-08 4.098398877795741146e-08 1.300000000000000044e+00 7.286084306783870979e-01
-4.272233502616656290e-08 2.125748300852280860e-07 9.003780742263771675e-01 1.056490571948804025e+00
3.727241991994757728e-08 2.738230752538751340e-07 1.300000000000000044e+00 7.118070966824029400e-01
1.799881645091462068e-07 7.719431397710107018e-08 7.160579988753167369e-01 1.231874260307201707e+00
7.923403078232877170e-08 1.885420711696446202e-07 8.884374015046134776e-01 1.112107599425810944e+00
3.035086508290076717e-08 1.320486697399347471e-07 1.300000000000000044e+00 8.117628048292192533e-01
5.614436774596973149e-08 2.395719519784063846e-07 1.300000000000000044e+00 7.234642431727200673e-01
1.296568798208573184e-07 5.401261362675240197e-08 1.127240112349702450e+00 7.155166940383952401e-01
6.562477155049447812e-08 5.701830958533892594e-08 7.522408491931690255e-01 1.269711751324223536e+00
6.845726710463647267e-08 -5.204759880997902924e-08 7.194544369009909790e-01 1.300000000000000044e+00
6.601605750450237432e-08 1.739901427556817381e-07 1.184521810839965550e+00 7.106537527782305075e-01
2.158905254880427634e-07 2.756900148681747972e-08 7.017670295777974632e-01 1.300000000000000044e+00
6.317947348768783004e-08 1.430752293077703074e-07 1.277412923881944495e+00 7.333328623954007419e-01
7.766646683287312237e-08 1.496131046377612132e-07 1.295236790360916102e+00 7.260681030820563819e-01
6.889016110603919953e-08 4.111705217422897323e-08 7.121993133812725141e-01 1.300000000000000044e+00
2.562732267798932584e-07 2.438283354084995611e-07 9.012230347353147319e-01 1.117637077554234137e+00
3.398902055248946284e-08 2.821985607145996536e-08 9.477248644754284745e-01 9.600375643746805743e-01
4.389738276776176939e-08 5.482271149916371343e-08 8.552065554640118084e-01 1.270641302597649069e+00
6.338229948971846847e-08 5.432909355915304019e-08 9.663732841439254262e-01 8.500977030321191785e-01
2.055536744743558121e-08 2.305860254009818129e-08 9.052916868128458860e-01 1.145980444746041327e+00
5.697678497318853083e-08 2.095171273544040579e-07 1.167726511804871414e+00 7.015135381453040386e-01
5.062086352200846529e-08 1.885356810641456686e-07 1.166369887351631052e+00 9.490210278744196648e-01
1.016756683600252431e-07 8.073753059672381288e-08 7.011657936932975677e-01 1.278147149144204020e+00
6.366244804589089688e-08 3.226999509238899922e-07 1.300000000000000044e+00 7.204473948750004242e-01
2.689982481792791198e-08 4.557673953611538691e-08 1.300000000000000044e+00 7.264618715359518752e-01
9.448831287969834834e-08 8.134033034220831699e-08 1.289812637664817352e+00 7.278183160940734364e-01
1.379201904621405486e-07 -2.753766061901313598e-08 1.300000000000000044e+00 8.393511710388193992e-01
6.635321264033841904e-08 1.897624405413454635e-08 8.416151173737361768e-01 1.180500890467866215e+00
8.533885836068138099e-08 1.985740969415856133e-07 1.001006685605140500e+00 8.030254677038551891e-01
1.346402674144980698e-07 2.167374749118759081e-06 1.300000000000000044e+00 7.396537661980142619e-01
3.767424622277294347e-08 6.681825529744025997e-08 9.599376145681320915e-01 1.157858757799742788e+00
4.286540193817184525e-08 5.676267556753210146e-08 1.300000000000000044e+00 9.398608385732553083e-01
2.045288274782118624e-06 6.210738576252363152e-08 8.319584374338407917e-01 1.300000000000000044e+00
5.123262471075022193e-08 1.786443391138173063e-07 1.154031841602654929e+00 8.616623988369213061e-01
1.152543131580870841e-07 7.091991140404999935e-08 7.136565434722523804e-01 1.282889956380198315e+00
8.755745997184262192e-08 4.902858231695651370e-08 7.450450300263508074e-01 1.182040489673255257e+00
1.255001583790277882e-08 1.530456085197786316e-07 8.407229868948450369e-01 1.238947030159207596e+00
6.543083388758274553e-08 5.983176096970307004e-08 1.000621923809499769e+00 1.049587972855831497e+00
-1.744896228157690022e-08 1.694784017042409563e-07 8.732899302523104978e-01 1.102628124624283723e+00
4.878165198201806748e-08 5.365779556050983257e-08 1.258772802362481125e+00 7.937175205597105654e-01
4.851267135187039367e-08 6.298965917396181756e-08 8.652994995594360805e-01 1.186059631789485813e+00
1.777587227331598176e-07 -2.621633584665657235e-09 9.860023139624639610e-01 1.177267716364066352e+00
5.039379658482830897e-08 4.743576723882996292e-08 7.453896014224979938e-01 1.276987850399413871e+00
2.317435856426301962e-08 -8.523675891020243420e-08 1.015189147398452230e+00 1.052576808840523626e+00
6.050878283132722864e-08 5.077618176710644750e-08 1.142676606625564473e+00 7.104870833123859697e-01
8.341132921812652887e-08 2.358744668124484835e-06 1.300000000000000044e+00 7.143726945670701989e-01
4.224698916626588477e-08 1.956885839557354286e-06 1.300000000000000044e+00 8.813486264286847227e-01
1.094729349843523958e-07 6.446140032620356396e-08 8.089304946338502500e-01 1.170079441444825674e+00
3.315126479040693686e-08 4.623311456280064356e-08 7.239243162630010220e-01 1.179617264121114006e+00
6.788771625728535208e-08 3.148619262668030702e-08 1.085275758763256437e+00 7.553434753271999202e-01
2.251482250859069892e-08 2.765647866491274378e-08 1.054433643734897785e+00 1.298307299204936038e+00
3.908922208069642997e-08 2.369827120399146139e-07 1.272265229861986757e+00 8.396064449674769392e-01
-9.909283771939450235e-09 -7.037742112448603742e-09 1.300000000000000044e+00 7.280635058178716035e-01
8.849242615325163896e-08 3.249375889312131548e-08 7.046006296658526846e-01 1.300000000000000044e+00
2.517843628552709609e-08 1.908107397763178987e-08 1.102254422188333915e+00 9.751457111199038907e-01
3.220896267187157813e-08 4.595174940655049256e-08 8.284930896165839664e-01 1.093488819888965180e+00
3.180940251914392539e-08 6.977890229053373776e-08 1.159637708672449197e+00 7.769367564693909767e-01
8.031330900066822476e-08 1.483584743109193347e-07 1.127776734521611202e+00 8.284547273458826577e-01
8.056738855566900624e-08 2.162470685208042155e-07 1.266315511874188893e+00 7.105009869697445080e-01
3.372569420630304894e-08 4.861284392665859662e-08 7.830612102551707254e-01 1.109886189155860903e+00
-3.094753046685164137e-08 1.695392428285079906e-07 9.028259312850549501e-01 1.001478263251753598e+00
9.413009596108033226e-08 5.113133323647235534e-08 1.012754639208226948e+00 7.089117224056761257e-01
2.081038668696565741e-06 7.010892903096862621e-08 7.360727823058705876e-01 1.300000000000000044e+00
5.836345846859989983e-08 2.178065282873000178e-07 1.147701913030440224e+00 8.319797970811751986e-01
9.357955848705223591e-08 1.095722369476348974e-07 1.080465170216274640e+00 7.817440908622610429e-01
3.878436208434377688e-08 3.831622008036640110e-08 7.427481031508820219e-01 1.300000000000000044e+00
9.150470965148223691e-08 1.830568406829265850e-07 1.065640933182711469e+00 7.610824617741464015e-01
4.847295348969607258e-08 4.652961345372626051e-08 1.001853431496980473e+00 9.359489115293361250e-01
1.009577902888678438e-07 1.980382665787342835e-07 8.190207783118788054e-01 9.629663076814568567e-01
5.068332912595780308e-08 3.809772405375131401e-08 7.553095690168484255e-01 1.300000000000000044e+00
-4.288187551081224136e-08 -9.114226207885053589e-09 9.171319137838017665e-01 1.300000000000000044e+00
2.402965479274996170e-07 2.791473488760455958e-07 1.168513673521490048e+00 7.224491430126502856e-01
6.343394883936387860e-08 2.558691805380966178e-06 1.300000000000000044e+00 7.862804453526984760e-01
3.562935049713716591e-10 -1.977509568403675996e-08 1.223381792908042831e+00 7.249040537705984111e-01
5.635308014017953310e-08 4.688520971687174649e-08 8.693163686119260714e-01 1.174212066744431571e+00
1.880052300372941813e-07 9.259445888138154501e-08 1.055243313953083462e+00 7.855796019746060788e-01
1.540595783882505966e-07 3.408178861249909197e-08 7.211081059501864843e-01 1.278516772642456001e+00
-6.274891747277132530e-08 3.708997896775575842e-08 1.300000000000000044e+00 7.545507350272832037e-01
